id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
415,212," cómo hacer el cargue de archivos de pagos en ese portal","Para hacer el cargue de archivos de pagos en el Portal Jurídico de Davivienda Corredores, aquí tienes algunos tips importantes:

1. Asegúrate de tener los archivos de pagos correctamente preparados y en el formato requerido por el portal.
2. Ingresa al portal jurídico de Corredores en la dirección https://www.daviviendacorredores.com.
3. Registra la dirección IP pública de tu empresa para habilitar el acceso a la Zona Transaccional desde los equipos autorizados.
4. Utiliza el código de confirmación (OTP) que recibirás por correo electrónico o SMS para autenticar movimientos y modificaciones.
5. Realiza el cargue de los archivos siguiendo las opciones disponibles en la sección de archivos de cargue.

Este proceso te permitirá gestionar los pagos de manera segura y eficiente dentro del portal.

📄 **Información adicional disponible:**

• Portal Jurídico Davivienda Corredores: [https://www.daviviendacorredores.com/wps/portal/corredores/personas/](https://www.daviviendacorredores.com/wps/portal/corredores/personas/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
416,213,"cual es el paso a paso en 360 para bloquear cheques","Para bloquear cheques en Cliente 360, sigue estos pasos:

1. Ingresa al aplicativo Cliente 360 por Empresas, Personas o Productos.
2. Accede a la pestaña Productos y Servicios y selecciona el producto al que deseas realizar la novedad.
3. En el menú de Transacciones en Línea, elige la opción Bloqueo de Cheques.
4. Se mostrarán todas las chequeras asociadas al producto; selecciona el o los cheques que deseas bloquear.
5. Selecciona el Tipo de novedad y el Motivo del bloqueo.
6. Genera la novedad para que el cliente la acepte con huella (autenticación biométrica).

Para cheques de gerencia:

1. Ingresa por la opción Empresas e ingresa el NIT del Banco (860034313-7).
2. En Transacciones en Línea, selecciona Novedades Cheques de Gerencia.
3. Ingresa el número de la cuenta de operaciones y el número de la chequera correspondiente.
4. Selecciona el o los cheques que deseas bloquear, el Tipo de novedad, Indicador de No Pago y Motivo.
5. La transacción queda procesada cuando aparece el mensaje "Novedad Exitosa".

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Bien,NULL
417,210,"Si mi cliente ya esta aquí en la oficina tengo que pedirle que haga ese proceso por medio de los canales chat app o call center ?","¿Quieres saber si debes indicarle al cliente que realice el proceso para recibir códigos OTP en el extranjero a través de chat, app o call center, aunque ya esté en la oficina? ¿O necesitas saber cómo proceder en la oficina para este caso?",NULL,NULL
418,210,"Como proceder en la oficina en este caso ","Si un cliente está en la oficina y necesita recibir los códigos de confirmación OTP estando en el exterior, el asesor puede ayudarle a actualizar o registrar su número celular o datos personales para que pueda recibir los códigos correctamente. Este proceso es importante si el cliente no puede hacerlo por la App o el Call Center. Además, para que el cliente reciba los códigos OTP por correo electrónico, debe superar el proceso de autenticación establecido y solicitar la activación con la ayuda de un asesor del Call Center o Chat Davivienda, ya que no está habilitado hacerlo por canales virtuales. En caso de que el cliente haya sido marcado para recibir códigos OTP en el exterior y regrese, si la marcación fue permanente, debe comunicarse con el Call Center para actualizar su estado. Recuerda que el envío de códigos OTP no está habilitado por WhatsApp, solo por mensaje de texto, notificación push o correo electrónico. Si necesitas más detalles sobre la gestión de novedades, puedes consultar los enlaces disponibles.",NULL,NULL
419,214,"e Corredores cancelados","¿Podrías especificar a qué te refieres con "Corredores cancelados"? ¿Quieres saber qué es un corredor cancelado, cómo consultar si un corredor está cancelado, o necesitas información sobre el proceso para cancelar un corredor?",NULL,NULL
420,214,"¿Quieres saber qué es un corredor cancelado","¿Quieres conocer qué significa un corredor cancelado, o prefieres saber cómo afecta esto a tus productos o servicios en Davivienda?",NULL,NULL
421,215,"paso a paso en caso de perdida de un cheque","Si pierdes un cheque, es importante actuar con rapidez y seguir estos pasos para protegerte y evitar fraudes:

1. Verifica el estado del cheque usando el servicio Teller Elevate con la máscara 521 para confirmar que no haya sido pagado.
2. Comunícate inmediatamente con la gerencia de seguridad corporativa al celular 323 228 10 63 para reportar la pérdida.
3. Mantente alerta a señales sospechosas como cobros en diferentes ciudades o personas en listas restrictivas.
4. Solicita la autenticación biométrica del cobrador si se presenta para cobrar el cheque.
5. En caso de cualquier duda o alerta, contacta a Seguridad Bancaria a las extensiones 90461, 90465, 90466 o 90470.
6. Si necesitas una copia o imagen del cheque que no fue pagado, puedes solicitarla enviando un correo a solcopbog@davivienda.com con el formato correspondiente.

Recuerda que es fundamental actuar rápido para evitar que alguien más cobre el cheque perdido. Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
422,210,"Pero entonces en este caso el cliente que esta acá conmigo en la oficina solo puede solicitar este proceso por medio del app o call center ","¿Quieres confirmar si el cliente que está contigo en la oficina debe solicitar el proceso para recibir códigos OTP en el extranjero exclusivamente por la app o call center, o si puede hacerlo directamente en la oficina?",NULL,NULL
423,216,"que es bloqueo o","El bloqueo O en una tarjeta de crédito es un bloqueo provisional que se utiliza como medida preventiva por parte del área de monitoreo y fraude o cuando alguno de los productos del cliente se encuentra en mora. Este bloqueo puede ser levantado según el canal por donde ingrese el cliente. Básicamente, es una forma de proteger la cuenta ante posibles riesgos o incumplimientos. 😊

Si quieres conocer más detalles sobre cómo levantar este bloqueo, hay procedimientos específicos que se manejan a través del sistema AS400.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
424,217,"Requisitos crédito hipotecario ","Para solicitar un crédito hipotecario en Davivienda, es importante cumplir con ciertos requisitos y condiciones tanto del inmueble como de la documentación. Aquí te resumo lo más relevante:

1. El crédito está destinado para la compra de vivienda mayor a VIS (usadas y nuevas) sin parqueadero, con algunas condiciones específicas:
   - Ubicación en ciudades como Bogotá, Cali, Santa Marta, Cartagena y Medellín.
   - Avalúo igual o inferior a 310 SMMLV (aproximadamente $442 millones para 2025).
   - Viviendas con 1 o 2 habitaciones y área hasta 69 m2.
   - Uso destinado a vivienda colectiva, soluciones habitacionales con servicios, bienestar social o turismo.
   - Viviendas usadas solo para propiedad horizontal.
   - Si el avalúo supera los 310 SMMLV, la vivienda debe contar con parqueadero.

2. Documentos generales requeridos para créditos con garantía hipotecaria incluyen:
   - Solicitud de crédito para persona natural.
   - Fotocopia ampliada al 150% del documento de identificación.
   - Pagaré.
   - Declaración de asegurabilidad.
   - Certificado de libertad del inmueble con fecha no mayor a 30 días.
   - Solicitud de avalúo y copia de la consignación (solo peritos autorizados por Davivienda).

3. El solicitante debe ser el dueño absoluto del inmueble o todos los propietarios deben estar incluidos en la solicitud.

4. No se aceptan locales comerciales ni lotes como garantía.

Para más detalles y para validar características y beneficios específicos, puedes consultar los siguientes enlaces:

📄 **Información adicional disponible:**

• Detalles sobre crédito hipotecario: [https://comunidadesdesoporte.davivienda.com/respuestas/4011](https://comunidadesdesoporte.davivienda.com/respuestas/4011)

• Información en el site de Conecta: [https://sites.google.com/davivienda.com/conecta/personas/vivienda/cr%C3%A9dito-hipotecario](https://sites.google.com/davivienda.com/conecta/personas/vivienda/cr%C3%A9dito-hipotecario)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
425,210,"Si puede hacerlo directamente en la ofrinaa","¿Quieres saber si el cliente puede solicitar directamente en la oficina el proceso para recibir códigos OTP en el extranjero, sin necesidad de usar la app o call center?",NULL,NULL
426,216,"me confirmas en as 400 por donde lo veo","El bloqueo O en AS400 es un bloqueo provisional que se utiliza como medida preventiva por el área de monitoreo y fraude o cuando algún producto del cliente está en mora. Para verlo y gestionarlo en AS400, puedes acceder a la opción correspondiente dentro del sistema, donde se manejan estos bloqueos y su levantamiento según el canal por donde ingrese el cliente.

Además, para gestionar el desbloqueo en AS400, puedes usar el menú del chat de ADA, que permite la autogestión para todos los cargos.

📄 **Información adicional disponible:**

• Proceso para desbloquear en AS400: [https://drive.google.com/file/d/117NadWfSTvebI3CpLmoZCDlclqrNnjyy/preview?usp=drive_web&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/pdf](https://drive.google.com/file/d/117NadWfSTvebI3CpLmoZCDlclqrNnjyy/preview?usp=drive_web&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/pdf)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
427,217,"Y si es para VIS?","Para un crédito hipotecario VIS (Vivienda de Interés Social) en Davivienda, los requisitos principales son:

1. El crédito está destinado para viviendas catalogadas como VIS, con financiación de hasta el 60% del valor comercial del inmueble.
2. El solicitante debe ser dueño absoluto del inmueble o todos los propietarios deben estar incluidos en la solicitud.
3. No se aceptan locales comerciales ni lotes como garantía.
4. Documentos requeridos:
   - Solicitud de crédito para persona natural.
   - Fotocopia ampliada al 150% del documento de identificación.
   - Pagaré.
   - Declaración de asegurabilidad.
   - Certificado de libertad del inmueble con fecha no mayor a 30 días.
   - Solicitud de avalúo y copia de la consignación (solo peritos autorizados por Davivienda).
5. Los plazos pueden ser de 1 a 5 años con cuota fija en pesos o hasta 10 años con cuota fija anual indexada a la DTF.
6. El ingreso mínimo requerido es de 1 Salario Mínimo Legal Vigente.

Si quieres más detalles o tienes alguna duda, estoy aquí para ayudarte 😊",NULL,NULL
428,214," afecta esto a tus producto  corredor cancelado","¿Te gustaría saber cómo un corredor cancelado puede afectar tus productos financieros en Davivienda, o prefieres información sobre los pasos a seguir si tienes un corredor cancelado?",NULL,NULL
429,218,"mensaje swift ","¿Te refieres al código SWIFT del Banco Davivienda o necesitas saber cómo funciona un mensaje SWIFT para transferencias internacionales? ¿O buscas otro tipo de información relacionada con mensajes SWIFT?",NULL,NULL
430,214," cómo un corredor cancelado puede afectar tus productos financieros en Davivienda","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
431,219,"que es bloqueo o","El bloqueo O es un tipo de bloqueo provisional que se aplica en tarjetas de crédito dentro del sistema AS400. Se utiliza principalmente como una medida preventiva por parte del área de monitoreo y fraude o cuando alguno de los productos del cliente se encuentra en mora. Este bloqueo puede ser levantado, y la persona que lo hace depende del canal por donde ingrese la solicitud del cliente. 😊

Si quieres conocer más detalles sobre cómo levantar este bloqueo, hay procedimientos específicos para hacerlo a través del sistema AS400.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
