id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
1104,554,"si esa es mi pregunta ","Para retirar dinero de tu cuenta AFC en Davivienda, los retiros deben estar destinados principalmente a la adquisición de vivienda, pago de crédito en otra entidad, retiros para un destino diferente a vivienda o para la cuota inicial de una vivienda. No se menciona específicamente que se pueda retirar para pagar materiales de construcción. Además, todos los retiros deben contar con soporte documental válido y ser aprobados según el proceso establecido.

Por lo tanto, retirar dinero para pagar materiales de construcción no está contemplado como un uso permitido para mantener los beneficios tributarios de la cuenta AFC. Si tienes alguna otra duda o necesitas más detalles, estoy aquí para ayudarte 😊",Bien,NULL
1105,556," tiempos que tardan en verse reflejadas las transferencias internacionales","El tiempo que tardan en verse reflejadas las transferencias internacionales en la cuenta del beneficiario depende de la moneda y del canal por el cual se realice la transferencia:

1. Para dólares americanos (USD), la transferencia está disponible el mismo día o a más tardar al siguiente día hábil.
2. Para euros (EUR), francos suizos (CHF), libras esterlinas (GBP) y yenes japoneses (JPY), el tiempo máximo es de 2 días hábiles.
3. Para dólares canadienses (CAD), la transferencia se refleja máximo al siguiente día hábil.

Además, los canales de atención influyen en los tiempos:
- En oficinas o con la Mesa de Dinero, se aplican los tiempos mencionados.
- En la web, si la operación se realiza en días hábiles entre las 00:00 y 1:00 p.m., aplica el mismo tiempo; si es fuera de ese horario o en días no hábiles, se suma un día más.
- En la app Davivienda Móvil, si la operación es en días hábiles entre las 00:00 y 4:00 p.m., aplica el mismo tiempo; de lo contrario, se suma un día.

Ten en cuenta también que las transferencias están sujetas a validaciones de seguridad, lo que puede afectar el tiempo de reflejo. Por ejemplo, las remesas familiares con abono a cuenta o Daviplata se abonan automáticamente 24/7, mientras que las remesas con cobro en efectivo dependen del horario de atención de la oficina.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1106,557,"activacion tarjeta debito","¿Quieres saber cómo activar tu tarjeta débito o te interesa conocer los beneficios que tiene? ¿O necesitas ayuda con algún problema específico en la activación?",NULL,NULL
1107,558,"activar tarjeta debito","¿Quieres saber cómo activar tu tarjeta débito o necesitas información sobre los beneficios que tiene? ¿O prefieres que te ayude con algún proceso específico relacionado con la activación?",NULL,NULL
1108,559,"lo tomó por inconsistencia en otra redes?","¿Podrías darme un poco más de contexto sobre a qué te refieres con "lo tomó por inconsistencia en otra redes"? ¿Es un tema relacionado con un producto, un proceso o una situación específica en Davivienda?",NULL,NULL
1109,560,"tarjetas prepago empresas","¿Quieres saber qué es una tarjeta prepago para empresas, cómo solicitarla, cómo recargarla, o necesitas información sobre los procesos de Redeban para estas tarjetas? ¿O hay algún otro aspecto específico que te interese?",NULL,NULL
1110,560,"Como asignar las claves de retiro para las tarjetas prepag","Para asignar las claves de retiro para las tarjetas prepago de empresas, es importante tener en cuenta que el proceso puede variar según el tipo de tarjeta y cómo fue creada. Por ejemplo:

1. Las tarjetas empresariales personalizadas con el NIT de la empresa no manejan clave para cajeros automáticos por seguridad. Estas tarjetas solo permiten avances en oficinas del banco o a través de los portales empresariales.

2. Las tarjetas empresariales amparadas y personalizadas con el ID de una persona natural sí pueden solicitar una clave de avances mediante la app Davivienda Personas, lo que permite realizar avances en cajeros automáticos.

Para programar retiros sin tarjeta, puedes hacerlo a través de la App empresarial siguiendo los pasos indicados en el portal correspondiente.

Si necesitas asignar o solicitar la clave de avances, verifica el tipo de tarjeta y utiliza la app o los portales empresariales según corresponda.

Si quieres, puedo ayudarte con los pasos específicos para cada caso. 😊",Mal,NULL
1111,560,"Si por favor","Para asignar las claves de retiro en las tarjetas prepago empresariales, es importante considerar el tipo de tarjeta que tienes:

1. Si la tarjeta es Empresarial Personalizada con el NIT de la empresa, por seguridad no maneja clave para cajeros automáticos. En este caso, los avances solo se pueden hacer en oficinas del banco o a través de los portales empresariales.

2. Si la tarjeta es Empresarial Amparada y Personalizada con el ID de una persona natural, puedes solicitar la clave de avances mediante la app Davivienda Personas, lo que te permitirá realizar avances en cajeros automáticos.

Además, para programar retiros sin tarjeta, puedes hacerlo a través de la App empresarial siguiendo los pasos indicados en los portales correspondientes.

Si necesitas ayuda con los pasos específicos para tu tipo de tarjeta, no dudes en consultarme. 😊",NULL,NULL
1112,560,"información sobre las tarjetas prepago empresariales","Las tarjetas prepago empresariales en Davivienda son un medio de pago electrónico recargable que permite a las empresas administrar pagos diferentes a la nómina de forma fácil, segura y eficaz. Están diseñadas para empresas con ventas superiores a $5.000 millones y requieren solicitar un mínimo de 10 tarjetas. La administración operativa de estas tarjetas la realiza un custodio designado por la empresa, quien se encarga de la recarga y dispersión a través del portal empresarial disponible 7x24.

Respecto a la asignación de claves de retiro para estas tarjetas, existen dos tipos principales:

1. Tarjetas Empresariales Personalizadas con el NIT de la empresa: Estas tarjetas no manejan clave para cajeros automáticos por seguridad. Los avances solo se pueden realizar en oficinas del banco o mediante los portales empresariales.

2. Tarjetas Empresariales Amparadas y Personalizadas con el ID de una persona natural: Estas tarjetas permiten solicitar una clave de avances a través de la app Davivienda Personas, lo que habilita la realización de avances en cajeros automáticos.

Además, es posible programar retiros sin tarjeta mediante la App empresarial, utilizando los portales correspondientes.

Para más detalles sobre características, beneficios y tarifas, puedes consultar la presentación y la tabla de tasas y tarifas disponibles en los siguientes enlaces:

📄 **Información adicional disponible:**

• Presentación de tarjeta prepago empresarial: [https://docs.google.com/presentation/d/19s-QCmd6_PTvOFnjYY-z9bxB-BY7mff7-Rm-gLL8to0/edit#slide=id.gbfd137b227_0_90](https://docs.google.com/presentation/d/19s-QCmd6_PTvOFnjYY-z9bxB-BY7mff7-Rm-gLL8to0/edit#slide=id.gbfd137b227_0_90)

• Tabla de Tasas y Tarifas: [https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTdw9fQxdzQIcXY3NjAwcPUzMjCwswgwNzA30w8EKjC0CTfy8nIx8g90sjQ0cfQ2CnR0t_Q393Y30o4jRb4ADOBoQpx-Pgij8xofrR4GV4PMBPgUGbuZQBXgsKcgNDY0wyPQEAKDJNcw!/dz/d5/L2dBISEvZ0FBIS9nQSEh/](https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTdw9fQxdzQIcXY3NjAwcPUzMjCwswgwNzA30w8EKjC0CTfy8nIx8g90sjQ0cfQ2CnR0t_Q393Y30o4jRb4ADOBoQpx-Pgij8xofrR4GV4PMBPgUGbuZQBXgsKcgNDY0wyPQEAKDJNcw!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1113,561,"cancelación de tarjeta","¿Quieres saber cómo cancelar una tarjeta de crédito o una tarjeta débito? ¿O necesitas información sobre requisitos, procesos específicos para algún tipo de tarjeta, o algo más relacionado con la cancelación?",NULL,NULL
1114,562,"cancelación de tc","¿Quieres saber cómo cancelar una tarjeta de crédito, cuáles son los requisitos para hacerlo, o necesitas ayuda con un caso específico como saldo pendiente o tarjetas amparadas? ¿Podrías darme un poco más de detalle para ayudarte mejor?",Mal,NULL
1115,562,"proceso para cancelar tarjeta de credito",NULL,NULL,NULL
1116,562,"como cancelar una tarjeta","Para cancelar una tarjeta de crédito en Davivienda, debes seguir estos pasos:

1. Realiza la solicitud únicamente a través del Call Center al número 338 38 38 en Bogotá o al 018000 123 838 a nivel nacional, eligiendo la opción de cancelaciones.
2. El área de Conservación de Clientes gestionará la cancelación en horario de lunes a viernes de 8:00 a.m. a 7:00 p.m. y sábados de 8:00 a.m. a 4:00 p.m.
3. Si estás en el exterior, puedes llamar desde Estados Unidos al 833 95 73443 o desde España al 00 8000 3383838.
4. Es importante que la tarjeta no tenga pagos pendientes para poder realizar la cancelación.

Si deseas cancelar la tarjeta con saldo pendiente, se debe hacer como última instancia y a través del Call Center de Conservación, usando el Código motivo 13 “Solicitud del cliente”, siempre que el cliente manifieste su voluntad de cancelar con saldo según sus derechos.

¡Espero que esta información te sea útil! Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1117,563,"topes cuenta movil ","¿Quieres saber cuáles son los topes transaccionales para una cuenta móvil o necesitas información sobre cómo modificarlos? ¿O te gustaría conocer los topes para algún tipo específico de cuenta móvil?",NULL,NULL
1118,563,"Cuales son los topes de cuenta movil ","Los documentos consultados no especifican directamente los topes transaccionales para la cuenta móvil. Sin embargo, para cuentas de persona natural con establecimiento, los topes transaccionales aplican según las políticas generales de la cuenta persona natural y pueden ser modificados según la necesidad del comercio a través del portal empresarial. Para más detalles sobre topes y tarifas, puedes consultar el siguiente enlace: [Tasas y Tarifas Davivienda](https://www.davivienda.com/wps/portal/personas/nuevo/personas/tasasytarifas/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTdw9fQxdzQIcXY3NjAwcPUzMjCwswgwNzA30w8EKjC0CTfy8nIx8g90sjQ0cfQ2CnR0t_Q393Y30o4jRb4ADOBoQpx-Pgij8xofrR4GV4PMBPgUGbuZQBXgsKcgNDY0wyPQEAKDJNcw!/dz/d5/L2dBISEvZ0FBIS9nQSEh/).

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
1119,564,"cada cuanto expira la clave de la tarjeta debito",NULL,NULL,NULL
1120,564,"clave de la tarjeta debito","¿Quieres saber cómo cambiar la clave de la tarjeta débito o cómo hacer la reposición de la clave? ¿O necesitas información sobre otro proceso relacionado con la clave de tu tarjeta débito?",NULL,NULL
1121,564,"cada cuanto cambiar la clave","No se especifica un tiempo exacto para cambiar la clave de la tarjeta débito en la información disponible. Sin embargo, es importante que la clave sea segura y que no uses números repetidos o consecutivos. Puedes cambiar la clave de tu tarjeta débito en cualquier momento desde la App Davivienda, lo cual es recomendable para mantener la seguridad de tu cuenta. Recuerda que la clave no puede ser la misma que la anterior y que cambiarla regularmente es una buena práctica para proteger tus recursos. 😊

Si quieres, puedo ayudarte con los pasos para cambiarla o con cualquier otra duda que tengas.",NULL,NULL
1122,565,"Primeras cuentas movilves ","¿Te refieres a las primeras cuentas móviles que ofrece Davivienda? ¿Quieres saber qué tipos de cuentas móviles existen, cómo abrirlas o los beneficios que tienen?",NULL,NULL
1123,566,"bloqueo 22 que es","El bloqueo 22 en una cuenta de ahorros significa que la cuenta ha sido bloqueada por fallecimiento del titular. Este bloqueo lo realiza el área de operaciones de canje y pasivo de manera masiva. Para levantar este bloqueo, es necesario acudir a la oficina donde se radicó la cuenta. 🛡️

Si quieres conocer más sobre el proceso de desbloqueo por fallecimiento, puedes consultar el siguiente enlace:

📄 **Información adicional disponible:**

• Proceso de desbloqueo de cuentas por fallecimiento: [https://comusoporte-produccion.appspot.com/respuestas/8576](https://comusoporte-produccion.appspot.com/respuestas/8576)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
1124,567,"como redimir los davipuntos","Los Davipuntos son una forma de premiar tu fidelidad por las compras que realizas con tus tarjetas de crédito Davivienda. Para redimirlos, tienes varias opciones según tu tipo de cliente y preferencia:

1. **Catálogo Davipuntos en línea:** Puedes redimir desde 1 Davipunto a través del catálogo en línea, donde encontrarás productos, bonos, viajes, tiquetes aéreos, hoteles, alquiler de vehículos y más. Además, puedes complementar pagos con tu tarjeta de crédito mediante e-Payco.

2. **Call Center y Chat:** Puedes solicitar redenciones como bonos para SOAT (desde 1.000 Davipuntos), millas para LifeMiles (desde 15.000 Davipuntos), y otros beneficios. Para clientes empresariales, la redención de puntos para SOAT se realiza a través del Call Center con la documentación requerida.

3. **Autogestión vía Apps:** Puedes redimir Davipuntos en Rappicréditos para compras en la plataforma Rappi, en seguros (Vida Online, Renta diaria, Mascotas, Accidentes Personales, Hogar, SOAT), y convertir puntos en bonos Vive Terpel para gasolina, todo desde las aplicaciones Davivienda o Vive Terpel.

4. **Para clientes empresariales:** La redención se realiza presentando documentos como formato de solicitud, Cámara de Comercio y cédula del representante legal en oficinas Davivienda. También puedes hacer seguimiento a tu solicitud vía Conecta Novedades Express.

Recuerda que para redimir tus Davipuntos, tus productos deben estar vigentes y al día. Además, algunos tipos de transacciones no generan puntos, como avances, pagos de impuestos o cuotas de manejo.

Si quieres explorar el catálogo o conocer más detalles, puedes visitar el sitio oficial del catálogo Davipuntos.

✨ ¡Aprovecha tus Davipuntos para disfrutar de grandes beneficios y experiencias! Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
