id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
302,155,"Y qué pasa con esa cuenta cuando el cliente cumpla la mayoría de edad?","Para abrir una cuenta de ahorros para un menor de edad en Davivienda, puedes optar por la Cuenta Niños, que es individual para niños entre 0 y 17 años. El padre o tutor es el autorizado responsable de las transacciones y debe estar registrado en la cuenta para su manejo. El único medio transaccional permitido es la tarjeta Davilínea, y no se acepta talonario. Además, la clave virtual se asigna por teléfono rojo, ya que la APP y Davivienda.com no permiten ingreso con tarjeta de identidad.

Cuando el menor cumple la mayoría de edad, puede abrir una Cuenta de Ahorros tradicional, que está disponible para personas naturales con cédula de ciudadanía y puede abrirse en cualquier momento y lugar vía App Davivienda. Esto implica que la Cuenta Niños puede ser reemplazada o migrada a una cuenta tradicional para adultos, permitiendo un manejo más completo y acceso a más servicios.

Si necesitas más detalles, puedes consultar:

📄 **Información adicional disponible:**

• Detalles sobre la Cuenta Niños: [https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-ni%C3%B1os](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-ni%C3%B1os)

• Información sobre la Cuenta de Ahorros tradicional: [https://sites.google.com/davivienda.com/conecta/personas/banca-privada-y-premium-plus](https://sites.google.com/davivienda.com/conecta/personas/banca-privada-y-premium-plus)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
303,157,"código rápido teller","¿Quieres saber qué es el código rápido de Davivienda para Teller, cómo usarlo, o necesitas información sobre los códigos específicos para algún trámite?",NULL,NULL
304,156,"como levanto ese bloqueo O","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
305,157,"los códigos específicos de teller en caja","En Davivienda, algunos códigos específicos que se utilizan en Teller para operaciones en caja son:

1. Código rápido 231: Pagos en Oficina, que unifica pagos por ventanilla y pagos por oficina.
2. Transacción 724: Movimiento Oficina, que se usa para el cuadre documental dentro de la tapa de cuadre.
3. Servicio en Teller Elevate 315: Para recaudo de Capitalizadora Bolívar, que imprime tirilla en el PIN PAD cuando el pago es en efectivo o débito a cuenta o tarjeta de crédito.

Estos códigos facilitan la gestión y registro de las transacciones en caja, asegurando un correcto manejo documental y operativo. 😊

Si necesitas más detalles o información sobre otros códigos específicos, estoy aquí para ayudarte.",NULL,NULL
306,158,"redistricbucion de cupos","¿Quieres saber cómo se hace una redistribución de cupos, quién la puede autorizar, o cada cuánto tiempo se puede realizar? ¿O tienes alguna duda específica sobre la redistribución de cupos en Marc Pyme?",NULL,NULL
307,155,"Al hacer el cambio de cuenta niños a cuenta tradicional, se pierde la antigüedad?","¿Quieres saber si al migrar una Cuenta Niños a una Cuenta de Ahorros tradicional se mantiene la antigüedad para efectos de historial y beneficios? ¿O te interesa conocer los requisitos y el proceso para hacer esta migración?",NULL,NULL
308,159,"códigos OTP Davivienda ","¿Quieres saber qué son los códigos OTP de Davivienda, cómo funcionan, o tienes algún problema específico con ellos? ¿O necesitas ayuda para habilitarlos o recibirlos correctamente?",NULL,NULL
309,155,"Si, quiero saber si al migrar una cuenta niños a una tradicional, se mantiene la antigüedad para efectos de historial y beneficios ","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
310,160,"los códigos específicos de teller en caja","¿Te gustaría saber para qué procesos específicos se usan los códigos de teller en caja o necesitas información sobre algún código en particular? ¿O prefieres que te explique cómo consultarlos?",NULL,NULL
311,161,"bloqueo o en tarjeta","¿Te gustaría saber qué significa el bloqueo "O" en una tarjeta de crédito, o necesitas ayuda con un caso específico relacionado con este bloqueo? ¿Quieres conocer cómo afecta el uso de la tarjeta o cómo resolverlo?",Mal,NULL
312,160,"qué procesos específicos se usan los códigos de teller en caja","Los códigos de teller en caja se utilizan en procesos específicos como:

1. Pagos en oficina: Se unificaron los pagos por ventanilla y pagos por oficina en una sola transacción con el código rápido 231, que facilita el proceso de pago.

2. Cuadre documental: Se registra dentro de la tapa de cuadre a través de la transacción 724 Movimiento Oficina.

3. Recaudo: Se realiza con el número del título más el dígito de control mediante el servicio Teller Elevate 315. Esta transacción imprime una tirilla en el PIN PAD cuando el pago es en efectivo o con débito a cuenta o tarjeta de crédito.

4. Recaudo en cheque: Se permite el recaudo con cheque personal y de gerencia, siempre que se relacione el número del título, dígito de control y datos del titular al respaldo del cheque.

5. Recaudo mixto (efectivo y cheque): También está permitido, aunque en este caso la transacción no genera tirilla, por lo que se debe conservar el formato de Convenios Empresariales y el cheque para la gestión documental.

Es importante que los cajeros estén atentos al campo "Observaciones" en Teller para identificar si deben conservar el soporte del convenio para su respectiva gestión documental. Además, los convenios con pago en cheque o mixtos suman en la respectiva tapa, mientras que los "Convenios Locales" no suman y deben consolidarse y enviarse al final de la jornada.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
313,162,"Cómo cancelar una cuenta niños","Para cancelar una Cuenta Niños en Davivienda, puedes hacerlo de forma autogestionada a través del App Davivienda Móvil o Davivienda.com, siempre y cuando la cuenta sea individual y no esté portafolizada. Aquí te dejo los pasos y consideraciones importantes:

1. La cancelación es inmediata y no se puede reactivar la cuenta después.
2. Debes tener la cédula física para realizar la cancelación.
3. El sistema te pedirá una autenticación por código o biométrica para confirmar la operación.
4. Si la cuenta tiene un saldo menor a $1, este puede trasladarse a otra cuenta tuya; si no tienes otra cuenta, podrás reclamar ese dinero en cualquier oficina.
5. La cuenta debe estar sin saldos en los bolsillos para poder cancelarla.
6. El motivo de cancelación es obligatorio para habilitar el botón de cancelar.

Recuerda que esta opción no aplica para cuentas conjuntas o alternativas, ni para cuentas portafolizadas.

Si quieres conocer más detalles sobre la Cuenta Niños, puedes visitar el siguiente enlace:

📄 **Información adicional disponible:**

• Detalles sobre la Cuenta Niños: [https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-ni%C3%B1os](https://sites.google.com/davivienda.com/conecta/personas/captaci%C3%B3n/ahorro/cuenta-ni%C3%B1os)

• Condiciones para cancelar cuentas por canales virtuales: [https://docs.google.com/presentation/d/1LlaIFH8yH3Y-ZHbfkKIKVWplrMqwNREPH2RiDYcoV10/present?slide=id.g131e87704f2_0_3](https://docs.google.com/presentation/d/1LlaIFH8yH3Y-ZHbfkKIKVWplrMqwNREPH2RiDYcoV10/present?slide=id.g131e87704f2_0_3)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
314,161,"como levanto este bloqueo","El bloqueo "O" en una tarjeta es un bloqueo provisional que puede ser aplicado por la oficina o de manera extensiva debido a mora. Este bloqueo se utiliza como medida preventiva por el área de monitoreo y fraude o porque alguno de tus productos está en mora. 

Sí, este bloqueo se puede levantar. La persona que puede levantarlo depende del canal por donde ingreses como cliente. Para más detalles sobre cómo levantar el bloqueo "O" a través del sistema AS400, es importante seguir el procedimiento establecido por el banco.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
315,163,"codigo teller oficina","¿Quieres saber qué es el código teller de oficina, dónde puedes consultarlo, o cómo usarlo en algún proceso específico?",NULL,NULL
316,161,"cual es el proceso para levantar el bloqueo o","Lo siento, no encontré información relacionada a este tema. ¿Podrías reformular la pregunta?",NULL,NULL
317,163," cómo usar codigos en teller","En Teller Elevate, los códigos se utilizan para realizar diferentes transacciones de manera rápida y eficiente. Por ejemplo:

1. Para pagos por ventanilla y oficina, se usa el código rápido 231 "Pagos en Oficina".
2. El cuadre documental se realiza con la transacción 724 "Movimiento Oficina".
3. Para timbrar una provisión, se utiliza el servicio "Provisiones Electrónicas" (Alt+Shift+P) o se accede por Menú Administrativo > Provisiones > Provisiones Electrónicas.

Además, al hacer pagos específicos, como los bonos de solidaridad para la paz, debes diligenciar ciertos campos de referencia, incluyendo el código de oficina de 4 dígitos.

Estos códigos facilitan la gestión y control de las operaciones en Teller, asegurando que cada transacción se registre correctamente. 😊👍

Si quieres más detalles o ejemplos específicos, no dudes en preguntar.",NULL,NULL
318,164,"Qué tipo de fondos existen?","En Davivienda, existen varios tipos de fondos de inversión que se adaptan a diferentes perfiles y objetivos de inversión:

1. Fondo de Inversión Colectiva Abierto Liquidez Dólar: Este fondo está compuesto por activos de renta fija y renta variable, con énfasis en ETFs y fondos mutuos de renta fija de baja duración en mercados internacionales denominados en dólares. Es ideal para un perfil conservador que busca conservar el capital en dólares y mantener liquidez.

2. Fondo de Inversión Colectiva Diversificado Internacional: Este fondo combina activos de renta fija y renta variable con énfasis en mercados internacionales. Está orientado a un perfil arriesgado que busca crecimiento del capital a largo plazo.

3. Fondo de Inversión Colectiva Acciones Globales: Es una alternativa de inversión en activos de renta variable nacional e internacional, con exposición en moneda local y dólares. Tiene un nivel de riesgo alto, adecuado para perfiles arriesgados que buscan crecimiento del capital a largo plazo. Cuenta con alta liquidez después de un pacto de permanencia de 30 días.

Cada fondo tiene características específicas en cuanto a riesgo, liquidez y objetivos, para que puedas elegir el que mejor se adapte a tus necesidades. 👏📈

📄 **Información adicional disponible:**

• Fondo de Inversión Colectiva Abierto Liquidez Dólar: [Más información](https://www.daviviendacorredores.com/wps/portal/corredores/enlaces/fondos-inversion/documentos_relacionados/fic%20liquidez%20dolar/!ut/p/z1/tVJNU8IwFPwr9eCxk7QJbTi2DAIiHxUrtBcmpClE2wTaAuKvN4xeRCh6MLdk9-)

• Fondo de Inversión Colectiva Diversificado Internacional: [Más información](https://www.daviviendacorredores.com/wps/portal/corredores/enlaces/fondos-inversion/documentos_relacionados/diversificado%20internacional/!ut/p/z1/tVLLVoMwFPyVunDJSYDwcAm10mNfYEVKNj1pCG0UkhawtX9vqi60WqoLs7s3M8mdmQswmAEsyJYvScOlIIWqU2zP7dAK9L5rjF0n1GEUju8hmto6dBFIWgHQAPjzddC1PBhZ14YVDqERTO1j_uRmaMKobyJ_YDq67aPf8eGJ48Fz_AeAAV5TnoGUGoQge4E0ysyFhtiVoxEXuZpNGTKtnDq6Tg5oKpp1swLpjpZzKquKZbJi9SVkoiCU1Zqkz0UjVSOXIpN1J2MdLrasqpWlHSoLRhu-JZcw42_NnFOSSQVpWCUIffc9Oec7bledHAb9YmwwsWCk-4OuHvlG7DnHgB-SO3rhezRtAOTCD0DLmKmS6ZyWaYJky9kOxEJWpXJl-sew-hDctqpURqoN54-bDfZUsFJl8NKA2X8mq_4zqlF3tFRKSLPSuMglmLUx1mUcx6Vr7rWnu14-6pkIL_Y77-IVoQaFfA!!)

• Fondo de Inversión Colectiva Acciones Globales: [Más información](https://drive.google.com/drive/folders/1vqBHsetuk7UoeLv3SzKz_KDXU8ri6txD)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
